Tiempo (años),Escenario Base,Tratamiento 50%,Tratamiento 80%,Tratamiento 95%,Intervención Combinada,Escenario Optimista
17.3,8.499998426846732,8.499999076962546,8.49999946703529,8.499999662072733,8.499999639756792,8.499999639756792
17.400000000000002,8.499998427161875,8.499999077944995,8.49999946841808,8.499999663655672,8.499999641724933,8.499999641724933
17.5,8.49999842742014,8.499999078855305,8.499999469719562,8.499999665152723,8.499999643613346,8.499999643613346
17.6,8.499998427627276,8.499999079699595,8.499999470946092,8.49999966657036,8.49999964542688,8.49999964542688
17.7,8.499998427788602,8.499999080483544,8.49999947210357,8.499999667914588,8.499999647170078,8.499999647170078
17.8,8.499998427909018,8.499999081212389,8.499999473197436,8.49999966919095,8.499999648847165,8.499999648847165
17.900000000000002,8.499998427993004,8.499999081890923,8.499999474232668,8.499999670404511,8.499999650462055,8.499999650462055
18.0,8.499998428044568,8.499999082523395,8.499999475213626,8.499999671559692,8.499999652018204,8.499999652018204
18.1,8.499998428067125,8.499999083113504,8.499999476144206,8.499999672660492,8.499999653518726,8.499999653518726
18.2,8.49999842806378,8.499999083664688,8.49999947702805,8.49999967371065,8.49999965496656,8.49999965496656
18.3,8.499998428037413,8.499999084180144,8.499999477868553,8.499999674713658,8.499999656364478,8.499999656364478
18.400000000000002,8.499998427990683,8.499999084662834,8.499999478668858,8.499999675672756,8.499999657715083,8.499999657715083
18.5,8.49999842792602,8.499999085115483,8.49999947943186,8.499999676590917,8.49999965902081,8.49999965902081
18.6,8.499998427845608,8.499999085540505,8.499999480160085,8.499999677470726,8.499999660283896,8.499999660283896
18.7,8.499998427751267,8.49999908593996,8.499999480855758,8.499999678314492,8.499999661506289,8.499999661506289
18.8,8.499998427644618,8.499999086315762,8.499999481520971,8.499999679124395,8.499999662689804,8.499999662689804
18.900000000000002,8.499998427527172,8.499999086669707,8.499999482157696,8.49999967990249,8.499999663836181,8.499999663836181
19.0,8.499998427400334,8.499999087003468,8.499999482767771,8.499999680650705,8.499999664947069,8.499999664947069
19.1,8.4999984272654,8.499999087318606,8.499999483352918,8.499999681370838,8.499999666024035,8.499999666024035
19.200000000000003,8.499998427123556,8.499999087616558,8.49999948391471,8.499999682064535,8.49999966706856,8.49999966706856
19.3,8.49999842697584,8.499999087898557,8.499999484454483,8.499999682733181,8.499999668082028,8.499999668082028
19.400000000000002,8.499998426823074,8.499999088165655,8.499999484973442,8.499999683378054,8.499999669065648,8.499999669065648
19.5,8.499998426666014,8.499999088418846,8.499999485472728,8.499999684000372,8.499999670020545,8.499999670020545
19.6,8.499998426505357,8.499999088659072,8.49999948595343,8.499999684601294,8.499999670947805,8.499999670947805
19.700000000000003,8.499998426341753,8.499999088887215,8.499999486416572,8.49999968518192,8.499999671848464,8.499999671848464
19.8,8.499998426175805,8.499999089104104,8.499999486863127,8.499999685743292,8.499999672723517,8.499999672723517
19.900000000000002,8.499998426008066,8.499999089310517,8.499999487294001,8.499999686286381,8.499999673573912,8.499999673573912
20.0,8.49999842583903,8.499999089507131,8.499999487709955,8.499999686811993,8.49999967440055,8.49999967440055
