Tiempo (años),Escenario Base,Tratamiento 50%,Tratamiento 80%,Tratamiento 95%,Intervención Combinada,Escenario Optimista
12.0,5.320069214327626,1.3054852393108802,0.356088856721889,0.14919594222689564,-5751.913170597627,-11729.407685336857
12.100000000000001,5.199744074122636,1.258759758169582,0.33875120728438884,0.14059040557823996,-5801.913170597628,-11829.407685336857
12.200000000000001,5.082317519549744,1.2137434454747638,0.32226501661250373,0.13248320433355404,-5851.913170597628,-11929.407685336857
12.3,4.967711591204734,1.1703718511935486,0.3065880792761887,0.12484531218018415,-5901.913170597628,-12029.407685336857
12.4,4.85585082779164,1.1285830530025895,0.2916802995831364,0.11764952025868278,-5951.913170597628,-12129.407685336857
12.5,4.746662202390388,1.0883173685069358,0.2775034500769095,0.11087010447505301,-6001.913170597627,-12229.407685336857
12.600000000000001,4.6400749356614766,1.049517355240032,0.26402117129498726,0.10448278634653742,-6051.913170597628,-12329.407685336859
12.700000000000001,4.536020604620378,1.0121278106637204,0.2511989524475373,0.09846472233584354,-6101.913170597628,-12429.407685336857
12.8,4.434432757772569,0.9760957632791853,0.2390041601571865,0.09279452346515316,-6151.913170597628,-12529.407685336857
12.9,4.33524688148401,0.9413703603368176,0.22740588335331544,0.08745202837207293,-6201.913170597628,-12629.407685336857
13.0,4.238400399981135,0.9079030196661289,0.21637463315407207,0.08241817695113493,-6251.913170597627,-12729.407685336857
13.100000000000001,4.143832675350859,0.8756469625443748,0.2058823305872277,0.07767500643230241,-6301.913170597628,-12829.407685336859
13.200000000000001,4.05148489508152,0.8445570869482927,0.1959023014236544,0.07320565787079926,-6351.913170597628,-12929.407685336857
13.3,3.9613000589072365,0.8145899675540977,0.18640926767869798,0.06899431480176615,-6401.913170597628,-13029.407685336857
13.4,3.873222901435545,0.7857038557374856,0.1773793434754657,0.0650260170254312,-6451.913170597628,-13129.407685336857
13.5,3.7871996789202997,0.7578586537652198,0.16878975139183444,0.061286643097971494,-6501.913170597628,-13229.407685336857
13.600000000000001,3.7031781684610596,0.7310158885358242,0.16061878009874847,0.05776290420495149,-6551.913170597628,-13329.407685336859
13.700000000000001,3.6211076680030945,0.7051387175318151,0.15284578435062737,0.054442355761019565,-6601.913170597628,-13429.407685336859
13.8,3.54093898942598,0.6801915974523036,0.1454511669751025,0.05131325837980529,-6651.913170597628,-13529.407685336857
13.9,3.4626243373768837,0.6561402572214203,0.1384164182063898,0.0483645121033874,-6701.913170597627,-13629.407685336857
14.0,3.3861173895179166,0.6329516979883141,0.13172392520128795,0.04558565410123525,-6751.913170597627,-13729.407685336857
14.100000000000001,3.311373099542359,0.6105941931271526,0.12535688251406557,0.04296686406659211,-6801.913170597628,-13829.407685336859
14.200000000000001,3.2383476301357477,0.5890372361395955,0.11929929209646195,0.040498923915901014,-6851.913170597628,-13929.407685336859
14.3,3.166998352975871,0.568251612386523,0.11353595513045273,0.0381731118659615,-6901.913170597628,-14029.407685336859
14.4,3.097283848732775,0.5482092177830326,0.10805248984005579,0.03598119368876682,-6951.913170597628,-14129.407685336857
14.5,3.0291638752128502,0.5288829223427203,0.10283525959871759,0.033915419249401696,-7001.913170597627,-14229.407685336857
14.600000000000001,2.9625993140951667,0.51024657017768,0.09787124475417418,0.03196852960816061,-7051.913170597628,-14329.407685336859
14.700000000000001,2.897552188462828,0.49227497949850524,0.09314803797163013,0.03013367429192631,-7101.913170597628,-14429.407685336859
14.8,2.8339855025965233,0.4749439307258876,0.08865384225887503,0.028404374716469005,-7151.913170597628,-14529.407685336859
14.9,2.7718632333402993,0.45823014782808685,0.08437746855350686,0.02677452285824622,-7201.913170597627,-14629.407685336859
15.0,2.7111503301015594,0.4421113290683384,0.08030833789333255,0.025238384815860458,-7251.913170597627,-14729.407685336859
15.100000000000001,2.651812713807441,0.4265659439704581,0.07643635611156567,0.02379057718638339,-7301.913170597628,-14829.407685336859
15.200000000000001,2.593817213896005,0.4115732108439368,0.07275189396151308,0.022426005260192956,-7351.913170597628,-14929.407685336859
15.3,2.537131611259733,0.397113096783939,0.06924578711657436,0.021139858006549578,-7401.913170597628,-15029.407685336859
15.4,2.4817245350749957,0.3831663176713038,0.0659093293971002,0.01992760612599862,-7451.913170597628,-15129.407685336859
15.5,2.4275654038269714,0.3697143117654895,0.0627342912498912,0.018785006714533283,-7501.913170597627,-15229.407685336859
15.600000000000001,2.374624425309647,0.35673927996924193,0.05971284183284627,0.0177080554309588,-7551.913170597628,-15329.40768533686
15.700000000000001,2.322872596625822,0.3442241037425954,0.05683750369418156,0.016692964341226316,-7601.913170597628,-15429.407685336859
15.8,2.272281690904039,0.3321522415063861,0.05410115273862903,0.015736161205967485,-7651.913170597628,-15529.407685336859
15.9,2.2228242196925114,0.32050772819097223,0.05149701539443311,0.014834291418107794,-7701.913170597627,-15629.407685336859
16.0,2.1744734618468784,0.30927517523623366,0.04901867533851972,0.013984206031665987,-7751.913170597627,-15729.407685336859
16.1,2.127203351848291,0.29843976850642145,0.04666005106052952,0.013182924544989115,-7801.913170597628,-15829.40768533686
16.2,2.0809884687701445,0.28798724731115394,0.04441533339851717,0.012427631492193728,-7851.913170597627,-15929.407685336857
16.3,2.035804036278064,0.2779039494357674,0.04227898197575092,0.011715675349567705,-7901.913170597627,-16029.407685336859
16.400000000000002,1.9916259226299193,0.2681766896502077,0.04024572483067055,0.011044571763073031,-7951.913170597628,-16129.40768533686
16.5,1.9484306143583714,0.25879272765638733,0.038310555844713774,0.010411977090261036,-8001.913170597627,-16229.407685336859
16.6,1.906195221100442,0.24973976808818457,0.036468742407565355,0.00981567355588692,-8051.913170597628,-16329.40768533686
16.7,1.8648974490997559,0.24100596051144574,0.03471576983329959,0.009253568898934587,-8101.913170597627,-16429.407685336857
16.8,1.8245155346370254,0.2325798929751345,0.033047328024499036,0.008723697075496526,-8151.913170597628,-16529.40768533686
16.900000000000002,1.7850282436067588,0.22445059341976875,0.031459311472254954,0.008224213813958279,-8201.913170597629,-16629.40768533686
17.0,1.746414871517254,0.21660753115895637,0.029947816879610574,0.00775337353932139,-8251.913170597627,-16729.407685336857
17.1,1.7086552422224208,0.20904052705476744,0.028509150654281515,0.007309526538174202,-8301.913170597629,-16829.40768533686
